Datetime,Center_Lon,Center_Lat,Max_Wind,Min_Press
2023-10-16 06:00:00,-89.15547688802083,10.666954040527344,5.3140683,1011.2279
2023-10-16 07:00:00,-89.04374186197917,10.530408223470053,5.0298333,1012.3454
2023-10-16 08:00:00,-88.51295979817708,11.161348978678385,6.68531,1012.44794
2023-10-16 09:00:00,-88.12185668945312,11.1065673828125,11.42396,1010.84375
2023-10-16 10:00:00,-88.51295979817708,11.024373372395834,11.686492,1011.0573
2023-10-16 11:00:00,-88.6247049967448,11.051709493001303,16.309298,1010.7311
2023-10-16 12:00:00,-88.93199666341145,11.298357645670572,14.446999,1010.4541
2023-10-16 13:00:00,-89.04374186197917,11.435218811035156,11.837251,1010.55566
2023-10-16 14:00:00,-89.32309977213542,10.5577392578125,13.449767,1011.26953
2023-10-16 15:00:00,-89.1834208170573,10.722651163736979,13.878076,1011.5963
2023-10-16 16:00:00,-89.35103352864583,10.255589803059896,14.982174,1011.4775
2023-10-16 17:00:00,-89.51865641276042,10.530438741048178,8.836194,1011.2719
2023-10-16 18:00:00,-89.46277872721355,10.557202657063803,6.602252,1011.0626
2023-10-16 19:00:00,-89.88181559244792,10.722577412923178,5.0507255,1010.86523
2023-10-16 20:00:00,-89.7700703938802,10.447964986165365,4.164414,1010.36365
2023-10-16 21:00:00,-89.68625895182292,10.530324300130209,3.3671486,1009.447
2023-10-16 22:00:00,-89.54659016927083,10.502888997395834,5.736701,1009.2291
2023-10-16 23:00:00,-89.57452392578125,10.11822255452474,5.7108054,1009.61285
2023-10-17 00:00:00,-89.71419270833333,10.228129069010416,4.877915,1009.23145
2023-10-17 01:00:00,-89.71420288085938,9.980575561523438,6.7944546,1009.1772
2023-10-17 02:00:00,-90.35671997070312,10.17315673828125,7.541463,1009.5355
2023-10-17 03:00:00,-90.55226643880208,10.008031209309896,6.382448,1009.83887
2023-10-17 04:00:00,-89.82594807942708,10.008112589518229,5.970632,1009.7946
2023-10-17 05:00:00,-89.96561686197917,10.365519205729166,7.0504827,1010.15686
2023-10-17 06:00:00,-89.7700703938802,10.392918904622396,14.07228,1009.9524
2023-10-17 07:00:00,-89.96561686197917,10.365465799967447,16.249567,1009.5863
2023-10-17 08:00:00,-89.90974934895833,10.859873453776041,14.095903,1009.8504
2023-10-17 09:00:00,-90.07737223307292,10.997027079264322,14.391802,1009.54254
2023-10-17 10:00:00,-90.217041015625,10.777473449707031,14.325122,1009.38666
2023-10-17 11:00:00,-90.41259765625,10.090705871582031,15.044766,1008.89874
2023-10-17 12:00:00,-90.24497477213542,9.898114522298178,15.999938,1008.51855
2023-10-17 13:00:00,-90.46846516927083,10.173149108886719,16.796003,1008.6498
2023-10-17 14:00:00,-90.27291870117188,10.035669962565104,16.280443,1008.86993
2023-10-17 15:00:00,-90.69195556640625,10.200663248697916,18.138931,1009.28174
2023-10-17 16:00:00,-91.02718098958333,9.898114522298178,18.41337,1008.4322
2023-10-17 17:00:00,-90.63607788085938,9.732833862304688,19.54411,1009.31885
2023-10-17 18:00:00,-90.60814412434895,10.118204752604166,16.938494,1009.4032
2023-10-17 19:00:00,-90.8875020345052,9.787925720214844,18.95299,1008.71075
2023-10-17 20:00:00,-91.19479370117188,9.980682373046875,16.504211,1008.1935
2023-10-17 21:00:00,-91.27860514322917,9.595057169596354,15.285603,1008.1675
2023-10-17 22:00:00,-91.25067138671875,9.953145345052084,14.213725,1008.195
2023-10-17 23:00:00,-91.33447265625,9.62261962890625,14.142788,1007.5674
2023-10-18 00:00:00,-91.50209554036458,9.677729288736979,14.8439245,1007.74384
2023-10-18 01:00:00,-91.61383056640625,9.319676717122396,12.230189,1007.4922
2023-10-18 02:00:00,-91.36240641276042,9.429880777994791,16.773174,1007.716
2023-10-18 03:00:00,-91.64176432291667,9.650258382161459,15.264534,1008.23346
2023-10-18 04:00:00,-91.50209554036458,9.539985656738281,17.063438,1007.86316
2023-10-18 05:00:00,-91.8931884765625,9.484896341959635,17.913265,1008.01385
2023-10-18 06:00:00,-92.28429158528645,9.291956583658854,18.738695,1008.7021
2023-10-18 07:00:00,-91.92112223307292,9.540092468261719,19.42133,1008.39417
2023-10-18 08:00:00,-92.06081136067708,9.181793212890625,17.040417,1007.8798
2023-10-18 09:00:00,-92.11667887369792,9.347195943196615,19.838335,1007.92017
2023-10-18 10:00:00,-92.451904296875,9.264366149902344,17.2156,1007.5421
2023-10-18 11:00:00,-92.451904296875,9.457369486490885,16.795725,1007.30005
2023-10-18 12:00:00,-92.64745076497395,9.319618225097656,15.878108,1007.3655
2023-10-18 13:00:00,-92.451904296875,9.264470418294271,13.510374,1007.02106
2023-10-18 14:00:00,-92.5636494954427,9.043914794921875,15.805496,1007.13605
2023-10-18 15:00:00,-92.59158325195312,8.988756815592447,17.809801,1008.2338
2023-10-18 16:00:00,-92.67539469401042,9.126683553059896,14.75519,1007.62915
2023-10-18 17:00:00,-92.81507364908855,9.098973592122396,15.665738,1008.0013
2023-10-18 18:00:00,-92.84300740559895,8.933494567871094,15.414266,1007.3656
2023-10-18 19:00:00,-93.12235514322917,8.878336588541666,14.574964,1007.73206
2023-10-18 20:00:00,-93.0106201171875,8.933494567871094,13.322308,1007.1428
2023-10-18 21:00:00,-93.373779296875,8.574623107910156,14.78731,1006.44855
2023-10-18 22:00:00,-93.2061767578125,8.767921447753906,13.907504,1007.1041
2023-10-18 23:00:00,-93.42965698242188,8.823150634765625,16.263557,1006.6818
2023-10-19 00:00:00,-93.51346842447917,8.767939249674479,14.547661,1005.8962
