Datetime,Center_Lon,Center_Lat,Max_Wind,Min_Press
2023-10-16 06:00:00,-88.65264,11.54496,17.38764,1009.5957
2023-10-16 07:00:00,-87.22792,11.2163315,7.6284847,1010.2424
2023-10-16 08:00:00,-88.73645,11.791191,17.38771,1009.44354
2023-10-16 09:00:00,-89.07168,10.9696045,16.55701,1009.4888
2023-10-16 10:00:00,-87.982185,11.873215,13.5734625,1009.5469
2023-10-16 11:00:00,-87.982185,11.873215,13.252837,1008.98267
2023-10-16 12:00:00,-89.490715,11.462845,12.058926,1009.6441
2023-10-16 13:00:00,-87.14411,12.20108,9.293248,1009.8771
2023-10-16 14:00:00,-87.89838,10.805008,11.486417,1009.9596
2023-10-16 15:00:00,-88.40122,10.22821,14.713205,1010.50073
2023-10-16 16:00:00,-89.07168,10.9696045,10.284371,1010.2968
2023-10-16 17:00:00,-88.31741,10.22821,9.269853,1010.2037
2023-10-16 18:00:00,-89.490715,10.22821,10.532903,1010.23474
2023-10-16 19:00:00,-89.99356,10.722679,11.212678,1009.7757
2023-10-16 20:00:00,-89.658325,10.39312,9.453451,1009.5774
2023-10-16 21:00:00,-88.82025,10.47554,7.0065827,1008.7574
2023-10-16 22:00:00,-90.32879,10.063225,10.539248,1009.02
2023-10-16 23:00:00,-88.98787,9.89814,7.734292,1008.4821
2023-10-17 00:00:00,-89.490715,9.154282,10.909813,1008.2599
2023-10-17 01:00:00,-89.23929,9.980682,7.554354,1009.16876
2023-10-17 02:00:00,-90.16117,8.740341,10.298217,1009.4246
2023-10-17 03:00:00,-89.3231,10.145721,9.541914,1009.5127
2023-10-17 04:00:00,-89.82594,9.402412,8.137944,1009.4142
2023-10-17 05:00:00,-89.490715,10.39312,12.730065,1009.18164
2023-10-17 06:00:00,-89.574524,11.2163315,17.586252,1008.606
2023-10-17 07:00:00,-90.4964,11.2163315,15.32604,1009.2381
2023-10-17 08:00:00,-90.58021,10.310677,12.617955,1009.2216
2023-10-17 09:00:00,-89.99356,10.887314,16.24102,1008.5701
2023-10-17 10:00:00,-89.742134,10.47554,13.159337,1008.49536
2023-10-17 11:00:00,-89.742134,10.39312,13.989041,1008.44354
2023-10-17 12:00:00,-90.4126,10.063225,15.033488,1008.2805
2023-10-17 13:00:00,-90.999245,10.64032,16.576698,1008.1071
2023-10-17 14:00:00,-90.4964,10.145721,17.773304,1007.36127
2023-10-17 15:00:00,-91.08305,9.815575,16.90921,1008.40356
2023-10-17 16:00:00,-90.24498,9.89814,16.314478,1008.7482
2023-10-17 17:00:00,-90.24498,9.89814,16.497768,1008.6046
2023-10-17 18:00:00,-90.32879,9.89814,16.96601,1008.74713
2023-10-17 19:00:00,-90.24498,9.89814,14.952492,1008.68146
2023-10-17 20:00:00,-90.32879,9.89814,14.446634,1008.1198
2023-10-17 21:00:00,-91.25067,9.815575,14.350351,1007.9085
2023-10-17 22:00:00,-90.4964,10.145721,16.261234,1007.8426
2023-10-17 23:00:00,-91.33447,8.905975,11.045602,1007.5536
2023-10-18 00:00:00,-91.25067,9.815575,16.805197,1006.8239
2023-10-18 01:00:00,-91.08305,9.980682,19.154026,1006.6993
2023-10-18 02:00:00,-91.25067,9.980682,18.52379,1006.6319
2023-10-18 03:00:00,-91.33447,9.815575,16.529518,1006.8215
2023-10-18 04:00:00,-91.6697,9.402412,16.875664,1007.219
2023-10-18 05:00:00,-91.75351,9.485085,17.300148,1007.3418
2023-10-18 06:00:00,-91.92113,9.485085,15.590298,1006.87445
2023-10-18 07:00:00,-92.00494,9.402412,15.34198,1006.98395
2023-10-18 08:00:00,-92.08874,9.402412,14.7781315,1006.9766
2023-10-18 09:00:00,-92.08874,9.402412,14.819035,1007.1048
2023-10-18 10:00:00,-92.42397,9.154282,14.749216,1007.4523
2023-10-18 11:00:00,-92.59158,9.071533,12.541231,1007.32074
2023-10-18 12:00:00,-92.59158,9.154282,12.396365,1006.4125
2023-10-18 13:00:00,-92.59158,9.071533,13.238387,1007.26196
2023-10-18 14:00:00,-92.7592,9.154282,13.334213,1006.43036
2023-10-18 15:00:00,-93.17824,8.8231735,15.706935,1007.2237
2023-10-18 16:00:00,-93.17824,8.49176,13.731823,1006.39484
2023-10-18 17:00:00,-93.34585,9.650368,18.395807,1007.52765
2023-10-18 18:00:00,-93.26204,8.574646,19.715515,1006.7648
2023-10-18 19:00:00,-92.84301,8.243019,24.36596,1007.94824
2023-10-18 20:00:00,-93.17824,8.8231735,18.176998,1007.0564
2023-10-18 21:00:00,-92.92681,9.319725,18.084011,1006.0817
2023-10-18 22:00:00,-93.01062,8.49176,11.733182,1005.8794
2023-10-18 23:00:00,-91.6697,9.237007,12.409017,1006.3626
