Datetime,Center_Lon,Center_Lat,Max_Wind,Min_Press
2023-10-16 06:00:00,-89.15549,12.037193,21.246372,1008.8138
2023-10-16 07:00:00,-89.490715,12.364853,13.434032,1009.91284
2023-10-16 08:00:00,-89.82594,12.037193,19.125021,1009.06854
2023-10-16 09:00:00,-90.24498,11.955215,20.655943,1009.3881
2023-10-16 10:00:00,-89.658325,12.528526,18.778324,1009.7675
2023-10-16 11:00:00,-89.406906,10.145721,9.759503,1010.2148
2023-10-16 12:00:00,-89.574524,10.145721,17.335827,1009.8543
2023-10-16 13:00:00,-89.574524,10.22821,19.231041,1009.3672
2023-10-16 14:00:00,-90.32879,9.89814,16.408382,1009.77106
2023-10-16 15:00:00,-89.574524,10.39312,12.281735,1010.24786
2023-10-16 16:00:00,-91.08305,10.805008,12.519006,1010.0108
2023-10-16 17:00:00,-90.831635,11.62706,6.5720315,1009.55914
2023-10-16 18:00:00,-90.831635,10.557938,7.0377903,1009.67126
2023-10-16 19:00:00,-88.82025,10.722679,8.846766,1009.92426
2023-10-16 20:00:00,-89.490715,11.298523,8.747886,1009.3123
2023-10-16 21:00:00,-87.982185,11.873215,7.721507,1008.58765
2023-10-16 22:00:00,-88.40122,12.446709,7.2637177,1007.50684
2023-10-16 23:00:00,-89.3231,13.182182,14.222792,1008.3287
2023-10-17 00:00:00,-88.56883,12.446709,15.81066,1008.5686
2023-10-17 01:00:00,-87.982185,12.364853,19.075626,1008.4328
2023-10-17 02:00:00,-87.73076,11.709137,14.4520035,1009.2252
2023-10-17 03:00:00,-88.48502,11.380692,12.170568,1009.6898
2023-10-17 04:00:00,-88.48502,11.380692,15.712872,1008.5286
2023-10-17 05:00:00,-87.73076,11.709137,17.98385,1008.68915
2023-10-17 06:00:00,-88.06599,11.298523,19.040047,1009.2111
2023-10-17 07:00:00,-88.65264,11.54496,15.586127,1009.5649
2023-10-17 08:00:00,-90.747826,10.557938,14.4423065,1009.7401
2023-10-17 09:00:00,-89.490715,10.22821,13.609023,1008.81854
2023-10-17 10:00:00,-88.06599,10.887314,15.350208,1009.36743
2023-10-17 11:00:00,-88.90406,10.722679,15.510827,1008.5811
2023-10-17 12:00:00,-88.48502,10.310677,13.168914,1009.78125
2023-10-17 13:00:00,-89.07168,10.722679,16.570719,1009.69354
2023-10-17 14:00:00,-87.22792,10.310677,15.913338,1010.25977
2023-10-17 15:00:00,-88.233604,10.063225,10.328574,1009.8615
2023-10-17 16:00:00,-90.24498,9.89814,16.234863,1008.7969
2023-10-17 17:00:00,-91.16686,9.815575,17.834387,1008.44336
2023-10-17 18:00:00,-90.999245,9.732979,16.929829,1008.26666
2023-10-17 19:00:00,-90.999245,9.567741,15.191525,1008.6636
2023-10-17 20:00:00,-91.25067,9.815575,13.873319,1008.536
2023-10-17 21:00:00,-90.831635,9.319725,13.043974,1006.84406
2023-10-17 22:00:00,-91.16686,8.740341,10.176153,1007.6712
2023-10-17 23:00:00,-91.6697,9.402412,12.855263,1007.2043
2023-10-18 00:00:00,-91.75351,9.237007,14.179061,1006.58795
2023-10-18 01:00:00,-91.25067,9.815575,15.940963,1006.9234
2023-10-18 02:00:00,-91.5859,9.402412,10.880392,1008.15784
2023-10-18 03:00:00,-91.92113,9.402412,11.496554,1008.0181
2023-10-18 04:00:00,-91.83732,9.237007,10.009321,1007.77606
2023-10-18 05:00:00,-91.83732,9.237007,10.33236,1007.7723
2023-10-18 06:00:00,-92.256355,9.732979,14.979403,1008.2175
2023-10-18 07:00:00,-91.75351,9.237007,15.739671,1008.2576
2023-10-18 08:00:00,-92.00494,9.402412,16.924238,1007.9056
2023-10-18 09:00:00,-91.33447,8.905975,13.658787,1007.57544
2023-10-18 10:00:00,-91.5859,8.905975,18.847792,1007.4629
2023-10-18 11:00:00,-92.340164,9.89814,15.85999,1007.65155
2023-10-18 12:00:00,-92.507774,8.905975,17.197502,1007.2142
2023-10-18 13:00:00,-92.59158,9.154282,16.487154,1007.09186
2023-10-18 14:00:00,-92.59158,9.071533,15.938203,1008.2282
2023-10-18 15:00:00,-93.597275,9.071533,10.839371,1007.78064
2023-10-18 16:00:00,-92.340164,9.89814,19.485268,1008.33685
2023-10-18 17:00:00,-93.26204,9.650368,16.893682,1008.16125
2023-10-18 18:00:00,-93.09443,9.319725,16.483915,1008.12006
2023-10-18 19:00:00,-92.507774,9.980682,15.154164,1008.45496
2023-10-18 20:00:00,-93.764885,9.154282,14.456017,1008.9666
2023-10-18 21:00:00,-93.681076,8.988762,12.602614,1007.3078
2023-10-18 22:00:00,-93.01062,8.325951,11.5974455,1006.53253
2023-10-18 23:00:00,-93.513466,8.8231735,13.288705,1006.5822
2023-10-19 00:00:00,-93.681076,9.071533,13.14441,1005.8278
2023-10-19 01:00:00,-93.513466,8.8231735,11.508215,1005.8446
2023-10-19 02:00:00,-93.513466,8.8231735,16.080008,1006.8772
2023-10-19 03:00:00,-93.42966,8.988762,12.631305,1006.662
2023-10-19 04:00:00,-93.9325,9.237007,12.234578,1006.89496
2023-10-19 05:00:00,-94.77058,9.237007,14.392231,1006.98627
2023-10-19 06:00:00,-93.42966,8.740341,11.693884,1007.1614
2023-10-19 07:00:00,-94.51915,8.740341,15.414457,1007.4864
2023-10-19 08:00:00,-94.68677,9.237007,14.357916,1007.00836
2023-10-19 09:00:00,-94.01631,9.319725,12.177237,1006.5989
2023-10-19 10:00:00,-93.681076,9.071533,13.53341,1006.8839
2023-10-19 11:00:00,-94.18392,8.657501,12.599278,1007.29987
2023-10-19 12:00:00,-93.9325,9.237007,13.581493,1006.23755
2023-10-19 13:00:00,-94.60296,8.988762,13.567053,1006.13666
2023-10-19 14:00:00,-94.68677,9.154282,11.763102,1007.3077
2023-10-19 15:00:00,-94.68677,8.905975,15.862283,1007.6776
2023-10-19 16:00:00,-94.77058,8.988762,13.850199,1006.8219
2023-10-19 17:00:00,-94.51915,9.815575,16.331184,1007.59125
2023-10-19 18:00:00,-94.51915,9.815575,17.310797,1006.63257
2023-10-19 19:00:00,-93.764885,9.071533,12.707982,1007.28625
2023-10-19 20:00:00,-95.021996,9.402412,13.073292,1006.9341
2023-10-19 21:00:00,-95.021996,9.237007,13.64099,1005.86646
2023-10-19 22:00:00,-94.93819,9.237007,15.590055,1005.20416
2023-10-19 23:00:00,-94.854385,9.154282,14.71685,1005.7525
2023-10-20 00:00:00,-94.77058,9.154282,13.819465,1005.05786
2023-10-20 01:00:00,-94.93819,9.402412,15.864406,1005.2859
2023-10-20 02:00:00,-94.77058,9.237007,15.703226,1006.243
2023-10-20 03:00:00,-94.60296,9.732979,17.8267,1005.80066
2023-10-20 04:00:00,-95.44103,9.89814,15.768969,1006.9095
2023-10-20 05:00:00,-94.60296,9.815575,15.399997,1006.24146
2023-10-20 06:00:00,-95.105804,9.402412,15.250113,1007.1888
2023-10-20 07:00:00,-95.105804,9.402412,15.7920475,1007.12
2023-10-20 08:00:00,-95.18961,9.650368,19.840767,1005.89087
2023-10-20 09:00:00,-95.105804,9.402412,18.878735,1005.82086
2023-10-20 10:00:00,-95.18961,9.402412,17.73946,1005.67084
2023-10-20 11:00:00,-95.021996,9.237007,18.0708,1005.0122
2023-10-20 12:00:00,-95.021996,9.402412,18.42217,1004.6018
2023-10-20 13:00:00,-94.93819,9.402412,17.126087,1005.4319
2023-10-20 14:00:00,-95.44103,9.732979,18.120863,1005.7984
2023-10-20 15:00:00,-95.27342,9.650368,17.557468,1005.69244
2023-10-20 16:00:00,-95.27342,9.485085,22.969969,1004.9455
2023-10-20 17:00:00,-95.44103,9.650368,21.867561,1004.8128
2023-10-20 18:00:00,-95.35722,9.402412,21.417683,1004.1028
2023-10-20 19:00:00,-95.18961,9.402412,22.171808,1004.0709
2023-10-20 20:00:00,-95.105804,9.402412,23.022585,1002.6053
2023-10-20 21:00:00,-95.021996,9.650368,23.132484,1002.8849
2023-10-20 22:00:00,-95.105804,9.732979,24.09031,1002.36176
2023-10-20 23:00:00,-95.18961,9.485085,19.58345,1002.6354
2023-10-21 00:00:00,-95.27342,9.650368,19.257143,1002.3556
2023-10-21 01:00:00,-95.27342,9.485085,19.958612,1002.87396
2023-10-21 02:00:00,-95.27342,9.485085,20.400227,1003.2335
2023-10-21 03:00:00,-95.27342,9.485085,21.650763,1002.96783
2023-10-21 04:00:00,-95.18961,9.402412,19.739155,1003.9554
2023-10-21 05:00:00,-95.021996,9.237007,20.356525,1003.2815
2023-10-21 06:00:00,-95.021996,9.402412,21.321333,1003.06915
