Datetime,Center_Lon,Center_Lat,Max_Wind,Min_Press
2023-10-16 06:00:00,-89.406906,10.22821,3.9962788,1010.7224
2023-10-16 07:00:00,-89.07168,9.89814,6.149706,1010.85376
2023-10-16 08:00:00,-88.90406,10.722679,4.0672855,1010.6025
2023-10-16 09:00:00,-89.07168,9.89814,3.5520606,1010.0986
2023-10-16 10:00:00,-89.23929,9.980682,4.014329,1010.62317
2023-10-16 11:00:00,-89.07168,8.905975,3.700187,1010.30804
2023-10-16 12:00:00,-87.73076,10.64032,6.732698,1010.5864
2023-10-16 13:00:00,-87.73076,10.64032,10.906171,1010.5669
2023-10-16 14:00:00,-87.31172,10.310677,5.858714,1010.71814
2023-10-16 15:00:00,-88.48502,12.446709,8.499032,1010.6179
2023-10-16 16:00:00,-88.90406,11.791191,9.25062,1010.05347
2023-10-16 17:00:00,-87.982185,11.955215,6.2849298,1009.66534
2023-10-16 18:00:00,-88.48502,12.446709,4.520663,1009.79193
2023-10-16 19:00:00,-88.233604,12.20108,5.7570496,1009.8529
2023-10-16 20:00:00,-90.4964,13.345322,8.833172,1008.7857
2023-10-16 21:00:00,-89.3231,13.182182,11.195783,1008.102
2023-10-16 22:00:00,-87.14411,13.018929,12.541687,1006.8979
2023-10-16 23:00:00,-87.47934,13.263763,13.301868,1005.66797
2023-10-17 00:00:00,-88.233604,12.20108,16.268805,1008.43427
2023-10-17 01:00:00,-87.982185,11.955215,18.010519,1008.58813
2023-10-17 02:00:00,-87.73076,11.709137,12.438522,1009.09814
2023-10-17 03:00:00,-86.976494,12.037193,13.247,1009.0496
2023-10-17 04:00:00,-87.14411,12.20108,16.57462,1009.0736
2023-10-17 05:00:00,-88.73645,11.873215,17.24391,1009.3801
2023-10-17 06:00:00,-88.98787,10.805008,10.540555,1010.2541
2023-10-17 07:00:00,-90.07736,10.722679,13.290668,1010.254
2023-10-17 08:00:00,-90.24498,10.887314,17.509014,1010.26636
2023-10-17 09:00:00,-90.32879,10.063225,15.979049,1009.7012
2023-10-17 10:00:00,-89.3231,10.145721,12.682425,1010.0195
2023-10-17 11:00:00,-89.99356,9.650368,14.07771,1009.72516
2023-10-17 12:00:00,-90.32879,9.89814,16.38864,1009.2708
2023-10-17 13:00:00,-89.90975,9.89814,16.705467,1008.8746
2023-10-17 14:00:00,-89.82594,10.47554,16.012676,1009.5811
2023-10-17 15:00:00,-90.4964,10.145721,14.401451,1009.81915
2023-10-17 16:00:00,-90.16117,10.063225,15.284584,1009.421
2023-10-17 17:00:00,-90.4964,11.2163315,15.585145,1009.59985
2023-10-17 18:00:00,-88.73645,10.557938,13.12218,1009.9068
2023-10-17 19:00:00,-90.24498,9.89814,15.100465,1009.3542
2023-10-17 20:00:00,-89.574524,10.22821,10.594562,1009.14166
2023-10-17 21:00:00,-90.747826,10.39312,11.879335,1008.58276
2023-10-17 22:00:00,-91.83732,10.310677,11.000878,1008.3085
2023-10-17 23:00:00,-90.999245,9.567741,9.699374,1008.21606
2023-10-18 00:00:00,-89.490715,8.077095,9.697328,1008.3846
2023-10-18 01:00:00,-89.99356,7.495865,9.311119,1008.46094
2023-10-18 02:00:00,-89.99356,7.495865,8.987505,1008.06683
2023-10-18 03:00:00,-90.24498,6.6641846,9.141959,1009.2266
2023-10-18 04:00:00,-90.747826,7.1633606,8.137656,1009.4188
2023-10-18 05:00:00,-90.66402,7.080208,7.20265,1009.7106
2023-10-18 06:00:00,-92.17255,6.414398,9.224895,1010.2768
2023-10-18 07:00:00,-92.507774,5.664322,8.147289,1010.25256
2023-10-18 08:00:00,-90.747826,4.996773,8.0923815,1009.9231
2023-10-18 09:00:00,-92.507774,4.579193,8.580109,1009.7708
2023-10-18 10:00:00,-92.67539,6.9138412,9.776841,1010.04065
2023-10-18 11:00:00,-93.42966,5.5809174,10.003053,1009.8294
