Datetime,Center_Lon,Center_Lat,Max_Wind,Min_Press
2023-10-16 06:00:00,-88.31741,9.154282,10.986055,1010.1292
2023-10-16 07:00:00,-88.98787,10.805008,4.7268686,1010.29987
2023-10-16 08:00:00,-88.06599,9.980682,11.235422,1010.38544
2023-10-16 09:00:00,-88.48502,11.380692,6.8474903,1009.42096
2023-10-16 10:00:00,-87.22792,12.282982,9.782785,1010.19025
2023-10-16 11:00:00,-89.490715,12.364853,11.072411,1009.42535
2023-10-16 12:00:00,-90.831635,11.462845,15.55062,1008.77594
2023-10-16 13:00:00,-89.82594,11.54496,11.920271,1008.99927
2023-10-16 14:00:00,-90.07736,11.709137,12.009225,1009.42914
2023-10-16 15:00:00,-89.07168,10.722679,8.589341,1010.1316
2023-10-16 16:00:00,-90.4126,11.2163315,12.480067,1009.6229
2023-10-16 17:00:00,-90.24498,10.9696045,13.174379,1009.8461
2023-10-16 18:00:00,-90.999245,10.64032,11.717231,1010.0953
2023-10-16 19:00:00,-90.24498,10.9696045,11.267233,1009.1926
2023-10-16 20:00:00,-89.742134,10.47554,9.841044,1009.58093
2023-10-16 21:00:00,-90.66402,10.39312,7.778328,1008.87067
2023-10-16 22:00:00,-89.742134,10.47554,8.9775,1008.67145
2023-10-16 23:00:00,-90.24498,10.9696045,8.685635,1007.9717
2023-10-17 00:00:00,-90.999245,10.64032,6.715973,1007.65686
2023-10-17 01:00:00,-90.24498,10.9696045,8.504879,1008.01855
2023-10-17 02:00:00,-90.07736,10.887314,8.99427,1008.63306
2023-10-17 03:00:00,-90.999245,10.557938,7.659499,1008.67633
2023-10-17 04:00:00,-90.24498,9.89814,6.0855384,1008.7384
2023-10-17 05:00:00,-90.32879,10.887314,15.36744,1008.2402
2023-10-17 06:00:00,-90.999245,10.887314,18.992943,1009.17755
2023-10-17 07:00:00,-90.999245,10.64032,17.854832,1008.10693
2023-10-17 08:00:00,-91.33447,9.980682,15.309315,1007.9777
2023-10-17 09:00:00,-91.50209,10.063225,19.07035,1007.2208
2023-10-17 10:00:00,-91.33447,9.980682,18.51303,1007.7723
2023-10-17 11:00:00,-91.33447,9.980682,17.476667,1006.96625
2023-10-17 12:00:00,-91.41828,9.980682,17.327623,1006.50696
2023-10-17 13:00:00,-91.41828,9.980682,19.315985,1007.1853
2023-10-17 14:00:00,-91.41828,9.980682,17.785007,1006.96265
2023-10-17 15:00:00,-91.33447,9.154282,13.777208,1007.9701
2023-10-17 16:00:00,-91.5859,9.237007,15.523796,1007.3822
2023-10-17 17:00:00,-91.75351,9.237007,14.266202,1007.17395
2023-10-17 18:00:00,-91.6697,9.237007,14.232948,1007.40735
2023-10-17 19:00:00,-91.83732,9.402412,13.495807,1007.27966
2023-10-17 20:00:00,-91.75351,9.237007,12.726147,1006.69855
2023-10-17 21:00:00,-91.92113,9.485085,12.701671,1005.98865
2023-10-17 22:00:00,-91.5859,10.063225,17.628567,1005.9891
2023-10-17 23:00:00,-91.5859,10.063225,18.274252,1005.65765
2023-10-18 00:00:00,-91.6697,10.310677,19.380264,1005.0905
2023-10-18 01:00:00,-91.75351,10.310677,20.162457,1005.6964
2023-10-18 02:00:00,-92.340164,10.22821,24.193851,1004.99255
2023-10-18 03:00:00,-92.507774,9.980682,23.77765,1004.7496
2023-10-18 04:00:00,-92.59158,9.89814,24.2676,1005.2957
2023-10-18 05:00:00,-92.42397,10.145721,23.31548,1005.413
2023-10-18 06:00:00,-92.507774,9.980682,21.40707,1004.74347
2023-10-18 07:00:00,-92.59158,9.980682,23.374807,1004.3161
2023-10-18 08:00:00,-92.67539,10.063225,21.747374,1004.3922
2023-10-18 09:00:00,-92.84301,10.145721,24.903458,1002.5644
2023-10-18 10:00:00,-93.01062,9.815575,21.316135,1002.91724
2023-10-18 11:00:00,-93.01062,9.815575,21.435324,1003.02423
2023-10-18 12:00:00,-93.09443,9.650368,19.410309,1001.93567
2023-10-18 13:00:00,-93.17824,9.650368,19.714134,1003.0293
2023-10-18 14:00:00,-93.17824,9.650368,20.188662,1003.17365
2023-10-18 15:00:00,-93.26204,9.650368,22.006563,1002.43713
2023-10-18 16:00:00,-93.17824,9.650368,20.253262,1003.1258
2023-10-18 17:00:00,-93.34585,9.815575,21.53929,1003.0511
2023-10-18 18:00:00,-93.513466,9.89814,22.33532,1003.39606
2023-10-18 19:00:00,-93.513466,9.815575,21.295813,1002.98627
2023-10-18 20:00:00,-93.42966,9.815575,21.23057,1001.9105
2023-10-18 21:00:00,-93.42966,9.815575,19.698986,1001.6574
2023-10-18 22:00:00,-93.597275,9.89814,22.578363,1001.1684
2023-10-18 23:00:00,-93.764885,9.567741,26.778463,998.8139
2023-10-19 00:00:00,-93.597275,9.815575,23.501322,998.68823
2023-10-19 01:00:00,-93.681076,9.89814,26.190493,997.95325
2023-10-19 02:00:00,-93.9325,9.815575,23.023027,996.1364
2023-10-19 03:00:00,-93.9325,9.815575,24.185232,996.27386
