Datetime,Center_Lon,Center_Lat,Max_Wind,Min_Press
2024-06-26 00:00:00,-26.651560465494793,9.010182698567709,11.748712,1015.9254760742188
2024-06-26 01:00:00,-26.900431315104168,9.048009236653646,12.653563,1016.366455078125
2024-06-26 02:00:00,-27.111012776692707,9.36920420328776,13.93142,1015.7236328125
2024-06-26 03:00:00,-26.93871815999349,9.331441243489584,13.688265,1015.56982421875
2024-06-26 04:00:00,-27.20673116048177,9.274790445963541,17.626797,1014.913818359375
2024-06-26 05:00:00,-27.130157470703125,9.407035827636719,18.653957,1014.6259155273438
2024-06-26 06:00:00,-27.53217315673828,9.38812001546224,16.25427,1013.7318115234375
2024-06-26 07:00:00,-27.627894083658855,9.878761291503906,17.492664,1013.8862915039062
2024-06-26 08:00:00,-27.800186157226562,9.671343485514322,15.772277,1014.0829467773438
2024-06-26 09:00:00,-28.08734130859375,9.671351114908854,15.846063,1015.0689086914062
2024-06-26 10:00:00,-28.183062235514324,9.709086100260416,19.566624,1015.3312377929688
2024-06-26 11:00:00,-28.565938313802082,9.425855000813803,17.285889,1015.5894775390625
2024-06-26 12:00:00,-28.64251454671224,9.614730834960938,17.28377,1015.54931640625
2024-06-26 13:00:00,-28.757375081380207,9.463640848795572,14.282707,1015.6002197265625
2024-06-26 14:00:00,-28.948811848958332,9.652448018391928,12.676383,1014.7507934570312
2024-06-26 15:00:00,-28.948814392089844,9.727915445963541,11.300559,1014.19677734375
2024-06-26 16:00:00,-29.08281962076823,9.74676767985026,10.326627,1014.2939453125
2024-06-26 17:00:00,-29.312545776367188,9.973154703776041,9.956702,1014.0584716796875
2024-06-26 18:00:00,-29.6379877726237,10.029706319173178,10.393141,1013.9080810546875
2024-06-26 19:00:00,-29.61884307861328,10.123957316080729,11.624414,1013.3192138671875
2024-06-26 20:00:00,-29.810282389322918,9.954289754231771,11.99407,1014.1393432617188
2024-06-26 21:00:00,-29.73370615641276,10.123906453450521,12.832867,1014.4702758789062
2024-06-26 22:00:00,-30.154869079589844,10.199335734049479,14.296006,1015.1697387695312
2024-06-26 23:00:00,-30.49945831298828,9.954208374023438,15.402303,1015.2405395507812
2024-06-27 00:00:00,-30.576032002766926,10.161643981933594,16.033592,1015.1043701171875
2024-06-27 01:00:00,-30.55688985188802,9.765579223632812,14.477436,1015.4152221679688
2024-06-27 02:00:00,-30.652608235677082,10.33117421468099,15.111055,1014.4510498046875
2024-06-27 03:00:00,-30.978052775065105,10.010856628417969,18.722143,1014.2053833007812
2024-06-27 04:00:00,-30.72918192545573,9.633544921875,14.823461,1013.8280029296875
2024-06-27 05:00:00,-31.360926310221355,9.8599853515625,14.501354,1012.7951049804688
2024-06-27 06:00:00,-31.43750254313151,9.991999308268229,15.520543,1012.8690795898438
2024-06-27 07:00:00,-31.82037862141927,9.916587829589844,15.355921,1012.4989624023438
2024-06-27 08:00:00,-31.801233927408855,10.274495442708334,15.552118,1013.6990356445312
2024-06-27 09:00:00,-32.41383361816406,9.897725423177084,12.446817,1013.7261352539062
2024-06-27 10:00:00,-32.54784138997396,9.65246327718099,13.930448,1014.2639770507812
2024-06-27 11:00:00,-32.68184916178385,9.746742248535156,13.885174,1014.6768188476562
2024-06-27 12:00:00,-32.949859619140625,9.652427673339844,13.597925,1014.3489379882812
2024-06-27 13:00:00,-33.08386739095052,9.803385416666666,15.211351,1014.4916381835938
2024-06-27 14:00:00,-33.505027770996094,9.841100056966146,15.096935,1013.8575439453125
2024-06-27 15:00:00,-33.75389862060547,9.558057149251303,14.143147,1013.2957763671875
2024-06-27 16:00:00,-34.002766927083336,9.727958679199219,15.353977,1013.054931640625
2024-06-27 17:00:00,-34.07934061686198,9.916475931803385,16.558392,1012.5736694335938
2024-06-27 18:00:00,-34.06019846598307,9.312553405761719,16.61423,1012.7582397460938
2024-06-27 19:00:00,-34.825950622558594,9.595855712890625,16.852747,1012.400634765625
2024-06-27 20:00:00,-34.61536661783854,9.709053039550781,15.7652855,1012.4030151367188
2024-06-27 21:00:00,-35.22796885172526,9.576980590820312,18.021273,1013.525634765625
2024-06-27 22:00:00,-35.05567169189453,9.539210001627604,16.60773,1013.6316528320312
2024-06-27 23:00:00,-35.53426869710287,9.539194742838541,16.580488,1013.6267700195312
2024-06-28 00:00:00,-35.744850158691406,9.501457214355469,16.856972,1014.0992431640625
2024-06-28 01:00:00,-36.14686838785807,9.312527974446615,15.6611805,1013.7337036132812
2024-06-28 02:00:00,-36.414878845214844,9.369244893391928,16.662392,1013.2928466796875
2024-06-28 03:00:00,-36.79775746663412,9.425923665364584,16.623997,1012.72705078125
2024-06-28 04:00:00,-37.14234415690104,9.274803161621094,16.144022,1011.9454345703125
2024-06-28 05:00:00,-37.46778869628906,9.161399841308594,16.779072,1011.243408203125
2024-06-28 06:00:00,-37.525220235188804,9.123550415039062,22.627048,1011.3895874023438
2024-06-28 07:00:00,-37.831522623697914,9.142494201660156,20.341093,1010.9351196289062
2024-06-28 08:00:00,-38.23353830973307,8.858912150065104,18.936228,1011.4149780273438
2024-06-28 09:00:00,-38.42497762044271,9.010101318359375,19.874136,1012.4974365234375
2024-06-28 10:00:00,-38.5589853922526,8.726458231608072,21.731482,1012.7133178710938
2024-06-28 11:00:00,-39.056722005208336,8.783210754394531,17.53194,1013.4055786132812
2024-06-28 12:00:00,-39.07586415608724,8.631853739420572,17.703945,1012.86669921875
2024-06-28 13:00:00,-39.1524403889974,8.6129150390625,16.07688,1013.1656494140625
2024-06-28 14:00:00,-39.650177001953125,8.461476643880209,16.239054,1012.2120971679688
